venue_id,venue_name,city,country,country_code,timezone,complex_id
sr:venue:1911,Court 1,Newport,UNITED STATES,USA,America/New_York,sr:complex:33210
sr:venue:1910,Center,Newport,UNITED STATES,USA,America/New_York,sr:complex:33210
sr:venue:16394,Court 3,Newport,UNITED STATES,USA,America/New_York,sr:complex:33210
sr:venue:63707,Court 2,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:64219,Court 11,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:63705,Court 5,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:64221,Court 7,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:63711,Court 4,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:64223,Court 8,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:14950,Cancha Central,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:63709,Court 6,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:64225,Court 12,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:63715,Court 3,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:64227,Court 13,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:63713,Court 1,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:63815,Court 15,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:63813,Court 14,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:63821,Court 16,Quito,ECUADOR,ECU,America/Guayaquil,sr:complex:33214
sr:venue:38591,Covered Court 4,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:38589,Covered Court 2,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:17937,Court 1,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:46676,Court 14,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:17933,Center,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:17915,Court 4,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:17913,Court 3,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:19000,Stadium,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:17911,Court 2,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:26110,Court M5,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:74171,Center Court,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:26108,Court M3,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:17917,Court 5,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:26112,Court M2,Zhuhai,CHINA,CHN,Asia/Shanghai,sr:complex:33218
sr:venue:19465,Court Guillermo Vilas,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:19601,Cancha 1,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:15722,Court 14,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:13214,Cancha 11,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:23320,Court 3,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:34546,Court 5,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:13212,Cancha 10,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:1663,Estadio 2,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:17312,Cancha  4,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:23316,Court 2,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:13216,Cancha 2,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:23318,Court 1,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:24224,Cancha 12,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:24222,Cancha 9,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:17292,Cancha Central,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:24200,Court 11,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:51673,Court Central,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:24196,Court 7,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:24198,Court 8,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:61122,Cancha Central,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:24058,Cancha 8,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:1664,Estadio 3,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:46290,Court 12,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:17524,Cancha 5,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:24192,Court 9,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:24194,Court 10,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:34440,Court 4,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:35848,Cancha 7,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:34438,Court 6,Buenos Aires,ARGENTINA,ARG,America/Argentina/Buenos_Aires,sr:complex:33222
sr:venue:86874,Center Court,Delray Beach,UNITED STATES,USA,America/New_York,sr:complex:33228
sr:venue:1681,Court 6,Delray Beach,UNITED STATES,USA,America/New_York,sr:complex:33228
sr:venue:1680,Court 5,Delray Beach,UNITED STATES,USA,America/New_York,sr:complex:33228
sr:venue:1679,Court 4,Delray Beach,UNITED STATES,USA,America/New_York,sr:complex:33228
sr:venue:1678,Court 2,Delray Beach,UNITED STATES,USA,America/New_York,sr:complex:33228
sr:venue:1677,Court 1,Delray Beach,UNITED STATES,USA,America/New_York,sr:complex:33228
sr:venue:1676,Stadium,Delray Beach,UNITED STATES,USA,America/New_York,sr:complex:33228
sr:venue:15684,Court 3,Delray Beach,UNITED STATES,USA,America/New_York,sr:complex:33228
sr:venue:24488,Stadium,Luxembourg,LUXEMBOURG,LUX,Europe/Paris,sr:complex:33230
sr:venue:1393,Court 1,Luxembourg,LUXEMBOURG,LUX,Europe/Paris,sr:complex:33230
sr:venue:1392,CENTRAL,Luxembourg,LUXEMBOURG,LUX,Europe/Paris,sr:complex:33230
sr:venue:24324,Court 3,Luxembourg,LUXEMBOURG,LUX,Europe/Paris,sr:complex:33230
sr:venue:24322,Court 2,Luxembourg,LUXEMBOURG,LUX,Europe/Paris,sr:complex:33230
sr:venue:61010,Court 2,Moscow,RUSSIAN FEDERATION,RUS,Europe/Moscow,sr:complex:33236
sr:venue:61008,Court 1,Moscow,RUSSIAN FEDERATION,RUS,Europe/Moscow,sr:complex:33236
sr:venue:77503,INDOOR 5,Tokyo,JAPAN,JPN,Asia/Tokyo,sr:complex:33238
sr:venue:84720,CENTER COURT,Tokyo,JAPAN,JPN,Asia/Tokyo,sr:complex:33238
sr:venue:84722,SHOW COURT,Tokyo,JAPAN,JPN,Asia/Tokyo,sr:complex:33238
sr:venue:84724,COURT 1,Tokyo,JAPAN,JPN,Asia/Tokyo,sr:complex:33238
sr:venue:14990,Court 2,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:14992,Court 3,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:14994,Court 4,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:23666,Indoor 2,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:28978,Court 10,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:28982,Court 9,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:16864,Court 6,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:28986,Court 7,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:23668,Indoor 4,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:28984,Court 8,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:14996,Court 5,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:14998,Court 1,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:15000,Center Court,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:84443,Center,Wuhan,CHINA,CHN,Asia/Shanghai,sr:complex:33240
sr:venue:16844,Indoor 2,Guangzhou,CHINA,CHN,Asia/Shanghai,sr:complex:33242
sr:venue:2685,Court 2,Guangzhou,CHINA,CHN,Asia/Shanghai,sr:complex:33242
sr:venue:34572,Court 7,Guangzhou,CHINA,CHN,Asia/Shanghai,sr:complex:33242
sr:venue:2683,Court 4,Guangzhou,CHINA,CHN,Asia/Shanghai,sr:complex:33242
sr:venue:2681,Court 3,Guangzhou,CHINA,CHN,Asia/Shanghai,sr:complex:33242
sr:venue:2679,Court 1,Guangzhou,CHINA,CHN,Asia/Shanghai,sr:complex:33242
sr:venue:2677,Centre Court,Guangzhou,CHINA,CHN,Asia/Shanghai,sr:complex:33242
sr:venue:1555,Court 5,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:1554,Court 4,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:2210,Center Court,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:15501,Court 9,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:1553,Court 3,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:1552,Court 2,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:1551,Court 1,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:1550,Ken Rosewall Arena,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:1564,Court 8,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:26447,Show Court 1,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:1556,Court 6,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:10472,Court 7,Sydney,AUSTRALIA,AUS,Australia/Sydney,sr:complex:33244
sr:venue:24042,Show Court 3,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:31497,Indoor C1,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:31499,Indoor C2,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:26317,Court 10,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:15560,Court 11,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:24044,Court 3,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:15562,Court 13,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:24046,Court 12,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:26367,Court 6,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:14868,Centre Court,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:14870,Court 1,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:26371,Court 4,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:14872,Court 2,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:18878,Show Court 2,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:26369,Court 5,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:18876,Show Court 1,Hong Kong,"HONG KONG, CHINA",HKG,Asia/Hong_Kong,sr:complex:33246
sr:venue:24040,Court 5,Tianjin,CHINA,CHN,Asia/Shanghai,sr:complex:33248
sr:venue:14236,Court 2,Tianjin,CHINA,CHN,Asia/Shanghai,sr:complex:33248
sr:venue:24228,Indoor 3,Tianjin,CHINA,CHN,Asia/Shanghai,sr:complex:33248
sr:venue:24038,Court 4,Tianjin,CHINA,CHN,Asia/Shanghai,sr:complex:33248
sr:venue:24230,Indoor 4,Tianjin,CHINA,CHN,Asia/Shanghai,sr:complex:33248
sr:venue:24226,Indoor Court 2,Tianjin,CHINA,CHN,Asia/Shanghai,sr:complex:33248
sr:venue:14246,Court 3,Tianjin,CHINA,CHN,Asia/Shanghai,sr:complex:33248
sr:venue:24252,Indoor 1,Tianjin,CHINA,CHN,Asia/Shanghai,sr:complex:33248
sr:venue:14232,Central Court,Tianjin,CHINA,CHN,Asia/Shanghai,sr:complex:33248
sr:venue:14234,Court 1,Tianjin,CHINA,CHN,Asia/Shanghai,sr:complex:33248
sr:venue:35102,Indoor 2,Tashkent,UZBEKISTAN,UZB,Asia/Tashkent,sr:complex:33250
sr:venue:35098,Indoor 1,Tashkent,UZBEKISTAN,UZB,Asia/Tashkent,sr:complex:33250
sr:venue:47004,Diamond,Beijing,CHINA,CHN,Asia/Shanghai,sr:complex:33252
sr:venue:1379,Center,Osaka,JAPAN,JPN,Asia/Tokyo,sr:complex:33254
sr:venue:73841,Court 9,Osaka,JAPAN,JPN,Asia/Tokyo,sr:complex:33254
sr:venue:2112,Court 3,Osaka,JAPAN,JPN,Asia/Tokyo,sr:complex:33254
sr:venue:73839,Court 8,Osaka,JAPAN,JPN,Asia/Tokyo,sr:complex:33254
sr:venue:2711,Court 4,Osaka,JAPAN,JPN,Asia/Tokyo,sr:complex:33254
sr:venue:1381,Court 2,Osaka,JAPAN,JPN,Asia/Tokyo,sr:complex:33254
sr:venue:1380,Court 1,Osaka,JAPAN,JPN,Asia/Tokyo,sr:complex:33254
sr:venue:84587,Court 6,Osaka,JAPAN,JPN,Asia/Tokyo,sr:complex:33254
sr:venue:2051,Court C,New Haven,UNITED STATES,USA,America/New_York,sr:complex:33258
sr:venue:33528,Court G,New Haven,UNITED STATES,USA,America/New_York,sr:complex:33258
sr:venue:14784,Court A,New Haven,UNITED STATES,USA,America/New_York,sr:complex:33258
sr:venue:18581,Court I,New Haven,UNITED STATES,USA,America/New_York,sr:complex:33258
sr:venue:2043,Court 3,New Haven,UNITED STATES,USA,America/New_York,sr:complex:33258
sr:venue:18579,Court G,New Haven,UNITED STATES,USA,America/New_York,sr:complex:33258
sr:venue:2042,Court 2,New Haven,UNITED STATES,USA,America/New_York,sr:complex:33258
sr:venue:2041,Court 1,New Haven,UNITED STATES,USA,America/New_York,sr:complex:33258
sr:venue:9077,Court 4,New Haven,UNITED STATES,USA,America/New_York,sr:complex:33258
sr:venue:2040,SportMaster Grandstand,New Haven,UNITED STATES,USA,America/New_York,sr:complex:33258
sr:venue:2039,Stadium,New Haven,UNITED STATES,USA,America/New_York,sr:complex:33258
sr:venue:1971,Court 1,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:1970,Rogers 5G Grandstand,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:1969,Stadium,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:32589,National Bank Grandstand,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:2535,Court 5,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:1989,Court 4,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:2533,Court 2,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:83466,Motorola razr Grandstand Court,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:23322,Court 10,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:1982,Center Court,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:79171,Cashmere Grandstand,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:73017,Grandstand,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:23324,Court 12,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:1972,Court 3,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:23326,Court 9,Toronto,CANADA,CAN,Canada/Eastern,sr:complex:33266
sr:venue:22660,Court 8,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:2029,Stadium,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:18565,Holcim Stadium 3,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:22662,Court 11,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:83588,Grandstand,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:79243,Court 10,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:2563,Porsche Court,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:2561,Court 7,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:1983,Court 1,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:2559,Court 6,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:83584,P&G Stadium Court,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:2557,Court 9,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:83586,Champions' Court,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:1977,Court 5,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:1976,Court 4,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:1975,Court 3,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:1974,P&G Grandstand,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:1973,P&G Center Court,Cincinnati,UNITED STATES,USA,America/New_York,sr:complex:33268
sr:venue:20041,Court D,Strasbourg,FRANCE,FRA,Europe/Paris,sr:complex:33274
sr:venue:39517,Court 4,Strasbourg,FRANCE,FRA,Europe/Paris,sr:complex:33274
sr:venue:20039,Court B,Strasbourg,FRANCE,FRA,Europe/Paris,sr:complex:33274
sr:venue:20037,Court A,Strasbourg,FRANCE,FRA,Europe/Paris,sr:complex:33274
sr:venue:1803,Court 3,Strasbourg,FRANCE,FRA,Europe/Paris,sr:complex:33274
sr:venue:58624,Indoor Court 1,Strasbourg,FRANCE,FRA,Europe/Paris,sr:complex:33274
sr:venue:1802,Court 2,Strasbourg,FRANCE,FRA,Europe/Paris,sr:complex:33274
sr:venue:2362,Court 1,Strasbourg,FRANCE,FRA,Europe/Paris,sr:complex:33274
sr:venue:1801,Centre Court,Strasbourg,FRANCE,FRA,Europe/Paris,sr:complex:33274
sr:venue:39579,Indoor C,Strasbourg,FRANCE,FRA,Europe/Paris,sr:complex:33274
sr:venue:16167,Court Patrice Dominguez,Strasbourg,FRANCE,FRA,Europe/Paris,sr:complex:33274
sr:venue:82845,Court 5,Birmingham,ENGLAND,ENG,Europe/London,sr:complex:33276
sr:venue:18313,Indoor 6,Birmingham,ENGLAND,ENG,Europe/London,sr:complex:33276
sr:venue:18311,Indoor 4,Birmingham,ENGLAND,ENG,Europe/London,sr:complex:33276
sr:venue:1854,Court 4,Birmingham,ENGLAND,ENG,Europe/London,sr:complex:33276
sr:venue:1853,Court 3,Birmingham,ENGLAND,ENG,Europe/London,sr:complex:33276
sr:venue:1852,Court 2,Birmingham,ENGLAND,ENG,Europe/London,sr:complex:33276
sr:venue:14210,Ann Jones Centre Court,Birmingham,ENGLAND,ENG,Europe/London,sr:complex:33276
sr:venue:1851,Court 1,Birmingham,ENGLAND,ENG,Europe/London,sr:complex:33276
sr:venue:1850,Centre Court,Birmingham,ENGLAND,ENG,Europe/London,sr:complex:33276
sr:venue:82889,Court 6,Birmingham,ENGLAND,ENG,Europe/London,sr:complex:33276
sr:venue:11663,Court 1,Marrakech,MOROCCO,MAR,Africa/Casablanca,sr:complex:33278
sr:venue:11661,Center Court,Marrakech,MOROCCO,MAR,Africa/Casablanca,sr:complex:33278
sr:venue:11667,Court 4,Marrakech,MOROCCO,MAR,Africa/Casablanca,sr:complex:33278
sr:venue:11665,Court 2,Marrakech,MOROCCO,MAR,Africa/Casablanca,sr:complex:33278
sr:venue:28719,Court 9,Marrakech,MOROCCO,MAR,Africa/Casablanca,sr:complex:33278
sr:venue:28545,Court 5,Marrakech,MOROCCO,MAR,Africa/Casablanca,sr:complex:33278
sr:venue:18203,Show Court 3,Nuremberg,GERMANY,DEU,Europe/Berlin,sr:complex:33280
sr:venue:11987,Show Court,Nuremberg,GERMANY,DEU,Europe/Berlin,sr:complex:33280
sr:venue:11985,Center Court,Nuremberg,GERMANY,DEU,Europe/Berlin,sr:complex:33280
sr:venue:14068,Court 4,Nuremberg,GERMANY,DEU,Europe/Berlin,sr:complex:33280
sr:venue:11989,Court 1,Nuremberg,GERMANY,DEU,Europe/Berlin,sr:complex:33280
sr:venue:11995,Court 2,Nuremberg,GERMANY,DEU,Europe/Berlin,sr:complex:33280
sr:venue:18205,Court 5,Nuremberg,GERMANY,DEU,Europe/Berlin,sr:complex:33280
sr:venue:14220,Court 8,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:14222,Court 9,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:14224,Court 10,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:14226,Court 11,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:2394,Court 5,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:1880,Court 4,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:1879,Court 3,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:1878,Court 2,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:1877,Court 1,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:58830,Court 12,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:1876,Centre Court,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:14218,Court 7,Eastbourne,ENGLAND,ENG,Europe/London,sr:complex:33282
sr:venue:58324,Court 11,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:58326,Court 13,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:33876,Court 6,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:39441,Court 6 - Centre,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:14204,Court A,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:14716,Allianz Court,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:23384,Court 7,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:71011,Court 2,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:45100,Court 1,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:1920,ECM Court,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:33880,Court 5,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:53063,Sparta Centre Court,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:33882,Court 3,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:72767,Practice Court 1,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:33888,Court 8,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:14200,Centre Court,Prague,CZECH REPUBLIC,CZE,Europe/Prague,sr:complex:33286
sr:venue:56920,Court B,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:1503,Centre Court,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:1549,Court 3,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:1548,Court 4,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:56918,Court A,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:1547,Court 2,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:1546,Court 1,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:62255,Grandstand 2,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:62253,Grandstand 1,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:62259,Grandstand 4,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:3828,Court 5,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:62257,Grandstand 3,Doha,QATAR,QAT,Asia/Qatar,sr:complex:33290
sr:venue:17228,Cancha 4,Monterrey,MEXICO,MEX,America/Mexico_City,sr:complex:33292
sr:venue:1697,Court 2,Monterrey,MEXICO,MEX,America/Mexico_City,sr:complex:33292
sr:venue:25898,Court Torner,Monterrey,MEXICO,MEX,America/Mexico_City,sr:complex:33292
sr:venue:15808,Cancha  3,Monterrey,MEXICO,MEX,America/Mexico_City,sr:complex:33292
sr:venue:13744,Estadio GNP Seguros,Monterrey,MEXICO,MEX,America/Mexico_City,sr:complex:33292
sr:venue:23716,Court 3,Monterrey,MEXICO,MEX,America/Mexico_City,sr:complex:33292
sr:venue:13746,Cancha 1,Monterrey,MEXICO,MEX,America/Mexico_City,sr:complex:33292
